place_name,category_group_name,category_name,x,y,road_address_name,place_url
장소이름:레드스퀘어부페,음식점,음식점 > 뷔페,경도:126.971858672294,위도:37.5605103982949,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/17249161
장소이름:선굼터 중구순화점,음식점,음식점 > 한식,경도:126.97185413692,위도:37.560532021138,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/27510340
장소이름:로투스베이커리즈코리아,음식점,"음식점 > 간식 > 제과,베이커리",경도:126.97162766415104,위도:37.5608238899007,도로명주소:서울 중구 통일로2길 16,웹링크:http://place.map.kakao.com/8465463
장소이름:해우리 서울시청점,음식점,음식점 > 한식,경도:126.971798946071,위도:37.5628241434809,도로명주소:서울 중구 서소문로 95,웹링크:http://place.map.kakao.com/115914510
장소이름:노띵커피 시청점,음식점,음식점 > 카페,경도:126.97185762442,위도:37.5632962796233,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/1564084768
장소이름:금자네생등심,음식점,"음식점 > 한식 > 육류,고기",경도:126.972135899572,위도:37.5576488973778,도로명주소:서울 중구 통일로 22-4,웹링크:http://place.map.kakao.com/9669022
장소이름:미니카페,음식점,음식점 > 카페,경도:126.97219501942809,위도:37.55997348384122,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/2024683472
장소이름:예 신라삼계탕 본점,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",경도:126.972012753487,위도:37.5600959763574,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/9191219
장소이름:쭈꾸랑김밥이랑,음식점,음식점 > 분식,경도:126.971999157006,위도:37.5601356169973,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/1790348628
장소이름:식껍 남대문 본점,음식점,"음식점 > 한식 > 육류,고기 > 식껍",경도:126.972033063315,위도:37.5602635665921,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/312895692
장소이름:라마다호텔앤스위트 서울남대문 리에나,음식점,음식점 > 뷔페,경도:126.972033063315,위도:37.5602635665921,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/1023058763
장소이름:해주면가 순화점,음식점,음식점 > 한식,경도:126.972039897922,위도:37.5601464386152,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/287711199
장소이름:오한수우육면가 순화점,음식점,음식점 > 중식,경도:126.97203532558058,위도:37.5602671711155,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/1968456445
장소이름:셰프안차이나,음식점,음식점 > 중식 > 중국요리,경도:126.972116814967,위도:37.5602689923822,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/1697115960
장소이름:미쓰리 본점,음식점,음식점 > 술집,경도:126.972035325581,위도:37.5602671711155,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/570839726
장소이름:놀부부대찌개 순화동점,음식점,"음식점 > 한식 > 찌개,전골 > 놀부부대찌개",경도:126.97203532558058,위도:37.5602671711155,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/24894173
장소이름:육전면사무소 순화동점,음식점,음식점 > 한식 > 국수,경도:126.97202853036372,위도:37.560278882465255,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/27127787
장소이름:동감,음식점,음식점 > 한식 > 국밥,경도:126.971908597773,위도:37.5601752393491,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/15409421
장소이름:쏘커피,음식점,음식점 > 카페 > 커피전문점,경도:126.971942555976,위도:37.560164435461,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/656929176
장소이름:공구리,음식점,음식점 > 카페,경도:126.971976499321,위도:37.560193275423,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/483625090
장소이름:랄랄라,음식점,음식점 > 한식,경도:126.971935767851,위도:37.5601572258725,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/21397757
장소이름:써브웨이 순화동라마다점,음식점,음식점 > 패스트푸드 > 샌드위치 > 써브웨이,경도:126.97197073600064,위도:37.560471682087744,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/26944697
장소이름:깐부치킨 순화동라마다점,음식점,음식점 > 치킨 > 깐부치킨,경도:126.971962805569,위도:37.5604924031323,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/26615190
장소이름:커피빈 순화동라마다호텔점,음식점,음식점 > 카페 > 커피전문점 > 커피빈,경도:126.97204538190044,위도:37.560614958282414,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/8562770
장소이름:쇼부라멘 서소문점,음식점,음식점 > 일식 > 일본식라면,경도:126.97201967270072,위도:37.56277914617298,도로명주소:서울 중구 서소문로 95,웹링크:http://place.map.kakao.com/1660358486
장소이름:모모유부 시청점,음식점,음식점 > 한식,경도:126.971934625857,위도:37.5632016933282,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/465816428
장소이름:빠르크,음식점,음식점 > 한식,경도:126.972031946496,위도:37.563251271226,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/1150124858
장소이름:긴자료코 시청점,음식점,"음식점 > 일식 > 돈까스,우동 > 긴자료코",경도:126.972043259961,위도:37.5632647888518,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/1606193888
장소이름:그린브로스 샐러드 시청역점,음식점,음식점 > 샐러드,경도:126.972043259624,위도:37.5632656898482,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/1145911964
장소이름:탄탄면공방 시청점,음식점,음식점 > 아시아음식 > 탄탄면공방,경도:126.972031946496,위도:37.563251271226,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/85446089
장소이름:더그릭베어 시청점,음식점,음식점 > 카페,경도:126.972031946496,위도:37.563251271226,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/738435128
장소이름:먼슬리키친 시청점,음식점,음식점 > 푸드코트,경도:126.972031946496,위도:37.563251271226,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/576118344
장소이름:라이옥 시청역점,음식점,음식점 > 아시아음식 > 동남아음식 > 베트남음식,경도:126.972156453849,위도:37.5632413896941,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/951383039
장소이름:카페띠앗,음식점,음식점 > 카페,경도:126.972031946496,위도:37.563251271226,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/1127460918
장소이름:에드엣,음식점,음식점 > 일식,경도:126.972031946496,위도:37.563251271226,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/2046199723
장소이름:철판덕후 시청점,음식점,음식점 > 철판요리,경도:126.972031946496,위도:37.563251271226,도로명주소:서울 중구 서소문로 89-20,웹링크:http://place.map.kakao.com/1545345489
장소이름:미스터라멘 고온시청점,음식점,음식점 > 일식 > 일본식라면,경도:126.972088339401,위도:37.5637864764227,도로명주소:서울 중구 서소문로11길 19,웹링크:http://place.map.kakao.com/1867904043
장소이름:순수덮밥 서울시청점,음식점,음식점 > 한식 > 순수덮밥,경도:126.972089470588,위도:37.5637882786828,도로명주소:서울 중구 서소문로11길 19,웹링크:http://place.map.kakao.com/255925264
장소이름:픓훽식당,음식점,음식점 > 퓨전요리,경도:126.972089470588,위도:37.5637882786828,도로명주소:서울 중구 서소문로11길 19,웹링크:http://place.map.kakao.com/763038597
장소이름:르풀,음식점,음식점 > 카페 > 테마카페,경도:126.97217575149944,위도:37.56613359205876,도로명주소:서울 중구 정동길 33,웹링크:http://place.map.kakao.com/17187804
장소이름:오드하우스,음식점,음식점 > 양식,경도:126.972170048784,위도:37.5662498191953,도로명주소:서울 중구 정동길 33,웹링크:http://place.map.kakao.com/13340064
장소이름:콩나물국밥,음식점,음식점 > 한식 > 국밥,경도:126.972375816828,위도:37.557695805612,도로명주소:서울 중구 세종대로 3,웹링크:http://place.map.kakao.com/10815460
장소이름:영덕물회전문,음식점,"음식점 > 한식 > 해물,생선 > 회",경도:126.972375816828,위도:37.557695805612,도로명주소:서울 중구 세종대로 3,웹링크:http://place.map.kakao.com/10645151
장소이름:자루,음식점,"음식점 > 한식 > 육류,고기 > 갈비",경도:126.972239911142,위도:37.557948052968,도로명주소:서울 중구 통일로 24,웹링크:http://place.map.kakao.com/8498553
장소이름:삼다도,음식점,음식점 > 술집 > 오뎅바,경도:126.972411971933,위도:37.5578624985588,도로명주소:서울 중구 통일로 22-6,웹링크:http://place.map.kakao.com/1322695728
장소이름:동해해물탕,음식점,"음식점 > 한식 > 해물,생선 > 매운탕,해물탕",경도:126.972239907131,위도:37.5579588649339,도로명주소:서울 중구 통일로 24,웹링크:http://place.map.kakao.com/8334012
장소이름:지이오회관,음식점,"음식점 > 한식 > 육류,고기",경도:126.972511438277,위도:37.5582148116719,도로명주소:서울 중구 세종대로1길 13,웹링크:http://place.map.kakao.com/12652140
장소이름:하늘이네,음식점,"음식점 > 한식 > 육류,고기",경도:126.972475206885,위도:37.5582544471075,도로명주소:서울 중구 세종대로1길 13,웹링크:http://place.map.kakao.com/1651734131
장소이름:호중정원,음식점,음식점 > 중식 > 중국요리,경도:126.9723218195708,위도:37.559869898987266,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/1633496138
장소이름:담미온 서울역점,음식점,음식점 > 한식 > 국밥,경도:126.9722346569019,위도:37.55990772039329,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/1953998409
장소이름:사리,음식점,음식점 > 아시아음식 > 인도음식,경도:126.972356876422,위도:37.5599482939337,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/20203651
장소이름:더팬 서울역,음식점,음식점 > 중식 > 중국요리,경도:126.972397606653,위도:37.5599879473276,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/10308187
장소이름:밥드림,음식점,음식점 > 한식,경도:126.972329714518,위도:37.5599446835834,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/1638969972
장소이름:카츠하이드,음식점,"음식점 > 일식 > 돈까스,우동",경도:126.97228214080624,위도:37.560047386073634,도로명주소:서울 중구 칠패로 27,웹링크:http://place.map.kakao.com/539453941
장소이름:반포식스 숭례문점,음식점,음식점 > 아시아음식 > 동남아음식,경도:126.972496925719,위도:37.5607484118596,도로명주소:서울 중구 세종대로7길 37,웹링크:http://place.map.kakao.com/27545008
장소이름:스타벅스 이마트타워점,음식점,음식점 > 카페 > 커피전문점 > 스타벅스,경도:126.972490133844,위도:37.5607511132677,도로명주소:서울 중구 세종대로7길 37,웹링크:http://place.map.kakao.com/1073495846
장소이름:미가도시락,음식점,음식점 > 도시락,경도:126.97247881405,위도:37.5607556156137,도로명주소:서울 중구 세종대로7길 37,웹링크:http://place.map.kakao.com/21234315
장소이름:투썸플레이스 순화타워점,음식점,음식점 > 카페 > 커피전문점 > 투썸플레이스,경도:126.972257995783,위도:37.5610646058311,도로명주소:서울 중구 세종대로7길 43,웹링크:http://place.map.kakao.com/1572710827
장소이름:아리아,음식점,음식점 > 술집,경도:126.97238297012711,위도:37.56284590545285,도로명주소:서울 중구 서소문로 101,웹링크:http://place.map.kakao.com/19031125
장소이름:서라벌한정식,음식점,음식점 > 한식 > 한정식,경도:126.972287825699,위도:37.563033290425,도로명주소:서울 중구 서소문로 101-1,웹링크:http://place.map.kakao.com/8433825
장소이름:대가일식,음식점,음식점 > 일식 > 일식집,경도:126.972305943275,위도:37.5630116707611,도로명주소:서울 중구 서소문로 101-1,웹링크:http://place.map.kakao.com/9736442
장소이름:선향정샤브샤브,음식점,음식점 > 샤브샤브,경도:126.972312747033,위도:37.5629774344913,도로명주소:서울 중구 서소문로 101-1,웹링크:http://place.map.kakao.com/535209045
장소이름:예향,음식점,음식점 > 중식 > 중국요리,경도:126.972315011394,위도:37.5629756330293,도로명주소:서울 중구 서소문로 101-1,웹링크:http://place.map.kakao.com/9882031
장소이름:전광수커피하우스 정동점,음식점,음식점 > 카페 > 커피전문점,경도:126.97247464772693,위도:37.56592733403953,도로명주소:서울 중구 정동길 39,웹링크:http://place.map.kakao.com/13030344
장소이름:삼미양꼬치,음식점,음식점 > 중식 > 양꼬치,경도:126.972602175599,위도:37.5576814423985,도로명주소:서울 중구 세종대로 5,웹링크:http://place.map.kakao.com/1342657558
장소이름:오븐에빠진닭 서울역점,음식점,음식점 > 치킨 > 오븐에빠진닭,경도:126.972765105485,위도:37.5578040157219,도로명주소:서울 중구 세종대로 7,웹링크:http://place.map.kakao.com/20950731
장소이름:백암왕순대순대국 와이티엔점,음식점,음식점 > 한식 > 순대,경도:126.97284088986738,위도:37.557925667807176,도로명주소:서울 중구 세종대로 9,웹링크:http://place.map.kakao.com/10390891
장소이름:비어뱅크,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.972823915594,위도:37.5579193569208,도로명주소:서울 중구 세종대로 9,웹링크:http://place.map.kakao.com/21328909
장소이름:동경옥,음식점,음식점 > 한식,경도:126.972552225814,위도:37.5580958895299,도로명주소:서울 중구 통일로 22-11,웹링크:http://place.map.kakao.com/16034844
장소이름:대박칼국수,음식점,음식점 > 한식 > 국수 > 칼국수,경도:126.972556750265,위도:37.5581030985593,도로명주소:서울 중구 통일로 22-11,웹링크:http://place.map.kakao.com/15646901
장소이름:부산복집,음식점,"음식점 > 한식 > 해물,생선 > 복어",경도:126.97281018112596,위도:37.55834102045232,도로명주소:서울 중구 세종대로1길 8,웹링크:http://place.map.kakao.com/580470400
장소이름:은성,음식점,음식점 > 한식,경도:126.97284753879424,위도:37.56143505254037,도로명주소:서울 중구 세종대로9길 41,웹링크:http://place.map.kakao.com/671984680
장소이름:배재반점,음식점,음식점 > 중식 > 중국요리,경도:126.97261041629076,위도:37.56299552385167,도로명주소:서울 중구 서소문로 103,웹링크:http://place.map.kakao.com/9012335
장소이름:완산골명가 서소문점,음식점,음식점 > 한식 > 국밥 > 완산골명가,경도:126.97279945515513,위도:37.56293970577415,도로명주소:서울 중구 서소문로 103,웹링크:http://place.map.kakao.com/16680942
장소이름:어파인데이 고온시청점,음식점,음식점 > 술집 > 와인바,경도:126.97264312522,위도:37.5633090781963,도로명주소:서울 중구 서소문로11길 19,웹링크:http://place.map.kakao.com/564857516
장소이름:덕수정,음식점,음식점 > 한식,경도:126.972540313337,위도:37.565884101522,도로명주소:서울 중구 정동길 41,웹링크:http://place.map.kakao.com/10325577
장소이름:북촌유기농밀명인단팥빵 서울역점,음식점,"음식점 > 간식 > 제과,베이커리",경도:126.97300722606978,위도:37.55802031066111,도로명주소:서울 중구 세종대로 9-3,웹링크:http://place.map.kakao.com/1778478644
장소이름:쪼끼쪼끼 서울역점,음식점,"음식점 > 술집 > 호프,요리주점 > 쪼끼쪼끼",경도:126.9729608338207,위도:37.55799146813463,도로명주소:서울 중구 세종대로 9-2,웹링크:http://place.map.kakao.com/9434411
장소이름:해오락,음식점,"음식점 > 한식 > 해물,생선",경도:126.972914440303,위도:37.5579662295784,도로명주소:서울 중구 세종대로 9-1,웹링크:http://place.map.kakao.com/25538872
장소이름:원 명동칼국수,음식점,음식점 > 한식 > 국수 > 칼국수,경도:126.972900826415,위도:37.5580563261773,도로명주소:서울 중구 세종대로1길 3,웹링크:http://place.map.kakao.com/15901102
장소이름:동강나루터,음식점,"음식점 > 한식 > 해물,생선 > 매운탕,해물탕",경도:126.97301846582216,위도:37.55823655256039,도로명주소:서울 중구 세종대로1길 6,웹링크:http://place.map.kakao.com/8264239
장소이름:아비꼬 숭례문점,음식점,음식점 > 퓨전요리 > 아비꼬,경도:126.973108975495,위도:37.5583266729278,도로명주소:서울 중구 세종대로 13,웹링크:http://place.map.kakao.com/78958332
장소이름:명성,음식점,음식점 > 한식,경도:126.97298789031616,위도:37.55828519941744,도로명주소:서울 중구 세종대로1길 6,웹링크:http://place.map.kakao.com/13288342
장소이름:투썸플레이스 중구YTN점,음식점,음식점 > 카페 > 커피전문점 > 투썸플레이스,경도:126.97305894373936,위도:37.5589753794553,도로명주소:서울 중구 세종대로5길 22,웹링크:http://place.map.kakao.com/14552254
장소이름:천흥원,음식점,음식점 > 중식 > 중국요리,경도:126.972882232178,위도:37.5593970056189,도로명주소:서울 중구 칠패로 36,웹링크:http://place.map.kakao.com/37933670
장소이름:뚝배기집,음식점,음식점 > 한식,경도:126.972909410872,위도:37.5593537640012,도로명주소:서울 중구 칠패로 36,웹링크:http://place.map.kakao.com/26825658
장소이름:다정,음식점,음식점 > 한식,경도:126.97288675935,위도:37.5593970066586,도로명주소:서울 중구 칠패로 36,웹링크:http://place.map.kakao.com/12411244
장소이름:은성만두,음식점,음식점 > 분식,경도:126.972909409568,위도:37.559357367989,도로명주소:서울 중구 칠패로 36,웹링크:http://place.map.kakao.com/16618404
장소이름:해담채 시청점,음식점,음식점 > 한식 > 한정식,경도:126.973026854861,위도:37.5600817964388,도로명주소:서울 중구 칠패로 37,웹링크:http://place.map.kakao.com/1102847581
장소이름:빈스빈스 HSBC점,음식점,음식점 > 카페 > 커피전문점 > 빈스빈스,경도:126.9730268496643,위도:37.56009621238815,도로명주소:서울 중구 칠패로 37,웹링크:http://place.map.kakao.com/161061720
장소이름:미시령너머,음식점,"음식점 > 한식 > 해물,생선",경도:126.973008262357,위도:37.5614224754398,도로명주소:서울 중구 세종대로9길 41,웹링크:http://place.map.kakao.com/15659337
장소이름:금국,음식점,"음식점 > 일식 > 돈까스,우동",경도:126.973026376735,위도:37.5614080636323,도로명주소:서울 중구 세종대로9길 41,웹링크:http://place.map.kakao.com/8692546
장소이름:서울에서 첫번째로 잘하는 전통찻집,음식점,음식점 > 카페 > 전통찻집,경도:126.973021874132,위도:37.5613395868534,도로명주소:서울 중구 세종대로9길 41,웹링크:http://place.map.kakao.com/16036246
장소이름:매머드커피 퍼시픽타워점,음식점,음식점 > 카페 > 커피전문점 > 매머드커피,경도:126.972994703886,위도:37.5613576005762,도로명주소:서울 중구 세종대로9길 41,웹링크:http://place.map.kakao.com/27436824
장소이름:하루키,음식점,음식점 > 일식,경도:126.973008268858,위도:37.5614044555072,도로명주소:서울 중구 세종대로9길 41,웹링크:http://place.map.kakao.com/10346453
장소이름:샌드앤푸드 서소문점,음식점,음식점 > 카페,경도:126.973012798752,위도:37.561397248569,도로명주소:서울 중구 세종대로9길 41,웹링크:http://place.map.kakao.com/8352198
장소이름:리치,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.973025972643,위도:37.5625289033375,도로명주소:서울 중구 서소문로 106,웹링크:http://place.map.kakao.com/16984294
장소이름:고려삼계탕 시청본점,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",경도:126.972908086346,위도:37.5630118104688,도로명주소:서울 중구 서소문로11길 1,웹링크:http://place.map.kakao.com/8178288
장소이름:파리바게뜨 서소문중앙점,음식점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",경도:126.97310954814414,위도:37.56303167844798,도로명주소:서울 중구 서소문로11길 2,웹링크:http://place.map.kakao.com/12178116
장소이름:뮬라타,음식점,음식점 > 술집 > 와인바,경도:126.973111824145,위도:37.5629974411008,도로명주소:서울 중구 서소문로11길 2,웹링크:http://place.map.kakao.com/1816520176
장소이름:조이스아미치,음식점,음식점 > 양식 > 이탈리안,경도:126.973122007537,위도:37.5630064533842,도로명주소:서울 중구 서소문로11길 2,웹링크:http://place.map.kakao.com/669561980
장소이름:신씨네고깃집,음식점,"음식점 > 한식 > 육류,고기",경도:126.973116343766,위도:37.5630190660451,도로명주소:서울 중구 서소문로11길 2,웹링크:http://place.map.kakao.com/598965745
장소이름:중앙다방,음식점,음식점 > 카페 > 다방,경도:126.973120868568,위도:37.563026275047,도로명주소:서울 중구 서소문로11길 2-1,웹링크:http://place.map.kakao.com/8562875
장소이름:테이도우,음식점,음식점 > 일식 > 일본식라면,경도:126.97311177104,위도:37.563145204507,도로명주소:서울 중구 서소문로11길 6,웹링크:http://place.map.kakao.com/731031613
장소이름:반포식스,음식점,음식점 > 아시아음식 > 동남아음식 > 베트남음식,경도:126.973098174586,위도:37.5631848452531,도로명주소:서울 중구 서소문로11길 6-1,웹링크:http://place.map.kakao.com/965613182
장소이름:컴포즈커피 서소문점,음식점,음식점 > 카페 > 커피전문점 > 컴포즈커피,경도:126.973125350649,위도:37.5631524155704,도로명주소:서울 중구 서소문로11길 6,웹링크:http://place.map.kakao.com/1861902664
장소이름:웰빙엄마손가정식,음식점,음식점 > 한식,경도:126.973089154783,위도:37.5630875355816,도로명주소:서울 중구 서소문로11길 2-1,웹링크:http://place.map.kakao.com/24726525
장소이름:한성식당,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",경도:126.973098147371,위도:37.563260528947,도로명주소:서울 중구 서소문로11길 8,웹링크:http://place.map.kakao.com/11211921
장소이름:유방녕의 웍,음식점,음식점 > 중식 > 중국요리,경도:126.97304607927424,위도:37.563268626039175,도로명주소:서울 중구 서소문로11길 8,웹링크:http://place.map.kakao.com/851213105
장소이름:커피기업 서소문점,음식점,음식점 > 카페 > 커피전문점,경도:126.97299851385957,위도:37.563345199865886,도로명주소:서울 중구 서소문로11길 10,웹링크:http://place.map.kakao.com/1923799610
장소이름:78도 덕수궁,음식점,음식점 > 술집,경도:126.973094746956,위도:37.5632740431185,도로명주소:서울 중구 서소문로11길 8,웹링크:http://place.map.kakao.com/515224599
장소이름:이디야커피 서소문점,음식점,음식점 > 카페 > 커피전문점 > 이디야커피,경도:126.973129856045,위도:37.5632136843535,도로명주소:서울 중구 서소문로11길 6-1,웹링크:http://place.map.kakao.com/11179980
장소이름:BAR501,음식점,음식점 > 술집,경도:126.973039269007,위도:37.5633217832729,도로명주소:서울 중구 서소문로11길 8,웹링크:http://place.map.kakao.com/25737514
장소이름:청송옥,음식점,음식점 > 한식 > 국밥,경도:126.9730607300828,위도:37.56344432368287,도로명주소:서울 중구 서소문로11길 14,웹링크:http://place.map.kakao.com/10854191
장소이름:승환네닭한마리,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",경도:126.973138859094,위도:37.5633578458295,도로명주소:서울 중구 서소문로 109-7,웹링크:http://place.map.kakao.com/1853701088
장소이름:아재커피 시청점,음식점,음식점 > 카페 > 커피전문점,경도:126.97298826114596,위도:37.563528099789224,도로명주소:서울 중구 서소문로11길 14,웹링크:http://place.map.kakao.com/584897087
장소이름:이삭토스트 서소문점,음식점,음식점 > 간식 > 토스트 > 이삭토스트,경도:126.973030138832,위도:37.5635308123521,도로명주소:서울 중구 서소문로11길 14,웹링크:http://place.map.kakao.com/1277305049
장소이름:서소문연탄구이,음식점,"음식점 > 한식 > 육류,고기",경도:126.97303121709734,위도:37.5636794769997,도로명주소:서울 중구 서소문로11길 18,웹링크:http://place.map.kakao.com/22352996
장소이름:숏스트리트,음식점,음식점 > 카페,경도:126.97339641698434,위도:37.55522730693096,도로명주소:서울 중구 한강대로 416,웹링크:http://place.map.kakao.com/1451772073
장소이름:커피빈 서울스퀘어점,음식점,음식점 > 카페 > 커피전문점 > 커피빈,경도:126.973445040457,위도:37.5553426455751,도로명주소:서울 중구 한강대로 416,웹링크:http://place.map.kakao.com/12119125
장소이름:파스쿠찌 센트로서울점,음식점,음식점 > 카페 > 커피전문점 > 파스쿠찌,경도:126.973438087609,위도:37.5558003507926,도로명주소:서울 중구 한강대로 416,웹링크:http://place.map.kakao.com/1207069654
장소이름:순대실록 연세세브란스점,음식점,음식점 > 한식 > 순대,경도:126.97345117269828,위도:37.55719780079499,도로명주소:서울 중구 통일로 10,웹링크:http://place.map.kakao.com/1931251096
장소이름:캡틴,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.97343065738,위도:37.5576023439775,도로명주소:서울 중구 세종대로 8-2,웹링크:http://place.map.kakao.com/1042612599
장소이름:바나프레소 남대문점,음식점,음식점 > 카페 > 바나프레소,경도:126.97324364858272,위도:37.55835012945021,도로명주소:서울 중구 세종대로 15,웹링크:http://place.map.kakao.com/579565075
장소이름:이여곰탕 서울역점,음식점,음식점 > 한식 > 곰탕,경도:126.973267316122,위도:37.5586294439291,도로명주소:서울 중구 세종대로 17,웹링크:http://place.map.kakao.com/1986414353
장소이름:스타벅스 숭례문점,음식점,음식점 > 카페 > 커피전문점 > 스타벅스,경도:126.97344839957846,위도:37.55863398977606,도로명주소:서울 중구 세종대로 17,웹링크:http://place.map.kakao.com/10537564
장소이름:전주비빔밥 와이즈점,음식점,음식점 > 한식,경도:126.97326731612203,위도:37.55862944392915,도로명주소:서울 중구 세종대로 17,웹링크:http://place.map.kakao.com/23966219
장소이름:카페쌔미 숭례문점,음식점,음식점 > 카페,경도:126.97326731580016,위도:37.55863034492621,도로명주소:서울 중구 세종대로 17,웹링크:http://place.map.kakao.com/652472941
장소이름:백채김치찌개 서울역점,음식점,"음식점 > 한식 > 찌개,전골 > 백채김치찌개",경도:126.9732673158,위도:37.5586303449262,도로명주소:서울 중구 세종대로 17,웹링크:http://place.map.kakao.com/990618761
장소이름:스타벅스 퍼시픽타워점,음식점,음식점 > 카페 > 커피전문점 > 스타벅스,경도:126.97323238797524,위도:37.56135405071565,도로명주소:서울 중구 세종대로9길 41,웹링크:http://place.map.kakao.com/10538288
장소이름:고모네분식,음식점,음식점 > 분식,경도:126.973343129412,위도:37.5618514259371,도로명주소:서울 중구 세종대로11길 47,웹링크:http://place.map.kakao.com/13337935
장소이름:곰비임비,음식점,음식점 > 한식,경도:126.973388357759,위도:37.5619775756684,도로명주소:서울 중구 세종대로11길 45,웹링크:http://place.map.kakao.com/10152366
장소이름:서문회관,음식점,"음식점 > 한식 > 육류,고기",경도:126.9732751578,위도:37.5620244019233,도로명주소:서울 중구 세종대로11길 47,웹링크:http://place.map.kakao.com/7940254
장소이름:담원순대,음식점,음식점 > 한식 > 순대,경도:126.97319369423587,위도:37.56194509575288,도로명주소:서울 중구 세종대로9길 52,웹링크:http://place.map.kakao.com/2110006612
장소이름:동아반점,음식점,음식점 > 중식 > 중국요리,경도:126.97321632571,위도:37.5619595168351,도로명주소:서울 중구 세종대로9길 52,웹링크:http://place.map.kakao.com/9771981
장소이름:시월애,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.973392883807,위도:37.561981180675,도로명주소:서울 중구 세종대로11길 45,웹링크:http://place.map.kakao.com/994921548
장소이름:을지로골뱅이,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.973487771262,위도:37.5625073840236,도로명주소:서울 중구 세종대로9길 68-1,웹링크:http://place.map.kakao.com/15483459
장소이름:서문낙지,음식점,"음식점 > 한식 > 해물,생선",경도:126.97347872165,위도:37.5624929660464,도로명주소:서울 중구 세종대로9길 68-1,웹링크:http://place.map.kakao.com/15419777
장소이름:그릭팩토리,음식점,음식점 > 카페,경도:126.97348437637984,위도:37.56250558126811,도로명주소:서울 중구 세종대로9길 68-1,웹링크:http://place.map.kakao.com/284210611
장소이름:팩토리커피 본점,음식점,음식점 > 카페 > 커피전문점,경도:126.97349456677227,위도:37.56249477159779,도로명주소:서울 중구 세종대로9길 68-1,웹링크:http://place.map.kakao.com/1339381755
장소이름:전통찻집덕수궁,음식점,음식점 > 카페 > 전통찻집,경도:126.97325215264,위도:37.5630551367495,도로명주소:서울 중구 서소문로 109,웹링크:http://place.map.kakao.com/13566339
장소이름:코코호도 서소문점,음식점,"음식점 > 간식 > 제과,베이커리 > 코코호도",경도:126.973252165525,위도:37.5630190968941,도로명주소:서울 중구 서소문로 109,웹링크:http://place.map.kakao.com/8099467
